"filename", "language", "XML", "Markdown", "YAML", "Java", "JSON", "Shell Script", "Python", "Jupyter", "comment", "blank", "total"
"/home/francesco/Scrivania/UniPD-IdS-HW2/project/tribuo-4.0.2/Regression/Core/src/test/java/org/tribuo/regression/baseline/TestDummyRegression.java", "Java", 0, 0, 0, 62, 0, 0, 0, 0, 18, 12, 92
"/home/francesco/Scrivania/UniPD-IdS-HW2/project/tribuo-4.0.2/Regression/Core/src/test/java/org/tribuo/regression/evaluation/RegressionEvaluatorTest.java", "Java", 0, 0, 0, 48, 0, 0, 0, 0, 24, 13, 85
"/home/francesco/Scrivania/UniPD-IdS-HW2/project/tribuo-4.0.2/Regression/LibLinear/configs/liblinear-example.xml", "XML", 14, 0, 0, 0, 0, 0, 0, 0, 19, 6, 39
"/home/francesco/Scrivania/UniPD-IdS-HW2/project/tribuo-4.0.2/Regression/LibLinear/pom.xml", "XML", 80, 0, 0, 0, 0, 0, 0, 0, 16, 2, 98
"/home/francesco/Scrivania/UniPD-IdS-HW2/project/tribuo-4.0.2/Regression/LibLinear/src/main/java/org/tribuo/regression/liblinear/LibLinearRegressionModel.java", "Java", 0, 0, 0, 107, 0, 0, 0, 0, 47, 22, 176
"/home/francesco/Scrivania/UniPD-IdS-HW2/project/tribuo-4.0.2/Regression/LibLinear/src/main/java/org/tribuo/regression/liblinear/LibLinearRegressionTrainer.java", "Java", 0, 0, 0, 77, 0, 0, 0, 0, 47, 18, 142
"/home/francesco/Scrivania/UniPD-IdS-HW2/project/tribuo-4.0.2/Regression/LibLinear/src/main/java/org/tribuo/regression/liblinear/LinearRegressionType.java", "Java", 0, 0, 0, 45, 0, 0, 0, 0, 39, 17, 101
"/home/francesco/Scrivania/UniPD-IdS-HW2/project/tribuo-4.0.2/Regression/LibLinear/src/main/java/org/tribuo/regression/liblinear/TrainTest.java", "Java", 0, 0, 0, 71, 0, 0, 0, 0, 24, 19, 114
"/home/francesco/Scrivania/UniPD-IdS-HW2/project/tribuo-4.0.2/Regression/LibLinear/src/main/java/org/tribuo/regression/liblinear/package-info.java", "Java", 0, 0, 0, 1, 0, 0, 0, 0, 22, 1, 24
"/home/francesco/Scrivania/UniPD-IdS-HW2/project/tribuo-4.0.2/Regression/LibLinear/src/test/java/org/tribuo/regression/liblinear/TestLibLinear.java", "Java", 0, 0, 0, 83, 0, 0, 0, 0, 15, 17, 115
"/home/francesco/Scrivania/UniPD-IdS-HW2/project/tribuo-4.0.2/Regression/LibSVM/configs/libsvm-example.xml", "XML", 16, 0, 0, 0, 0, 0, 0, 0, 19, 6, 41
"/home/francesco/Scrivania/UniPD-IdS-HW2/project/tribuo-4.0.2/Regression/LibSVM/pom.xml", "XML", 80, 0, 0, 0, 0, 0, 0, 0, 16, 2, 98
"/home/francesco/Scrivania/UniPD-IdS-HW2/project/tribuo-4.0.2/Regression/LibSVM/src/main/java/org/tribuo/regression/libsvm/LibSVMRegressionModel.java", "Java", 0, 0, 0, 53, 0, 0, 0, 0, 43, 15, 111
"/home/francesco/Scrivania/UniPD-IdS-HW2/project/tribuo-4.0.2/Regression/LibSVM/src/main/java/org/tribuo/regression/libsvm/LibSVMRegressionTrainer.java", "Java", 0, 0, 0, 74, 0, 0, 0, 0, 43, 13, 130
"/home/francesco/Scrivania/UniPD-IdS-HW2/project/tribuo-4.0.2/Regression/LibSVM/src/main/java/org/tribuo/regression/libsvm/SVMRegressionType.java", "Java", 0, 0, 0, 47, 0, 0, 0, 0, 32, 16, 95
"/home/francesco/Scrivania/UniPD-IdS-HW2/project/tribuo-4.0.2/Regression/LibSVM/src/main/java/org/tribuo/regression/libsvm/TrainTest.java", "Java", 0, 0, 0, 78, 0, 0, 0, 0, 24, 19, 121
"/home/francesco/Scrivania/UniPD-IdS-HW2/project/tribuo-4.0.2/Regression/LibSVM/src/main/java/org/tribuo/regression/libsvm/package-info.java", "Java", 0, 0, 0, 1, 0, 0, 0, 0, 18, 1, 20
"/home/francesco/Scrivania/UniPD-IdS-HW2/project/tribuo-4.0.2/Regression/LibSVM/src/test/java/org/tribuo/regression/libsvm/TestLibSVM.java", "Java", 0, 0, 0, 90, 0, 0, 0, 0, 15, 17, 122
"/home/francesco/Scrivania/UniPD-IdS-HW2/project/tribuo-4.0.2/Regression/RegressionTree/pom.xml", "XML", 85, 0, 0, 0, 0, 0, 0, 0, 16, 3, 104
"/home/francesco/Scrivania/UniPD-IdS-HW2/project/tribuo-4.0.2/Regression/RegressionTree/src/main/java/org/tribuo/regression/rtree/CARTJointRegressionTrainer.java", "Java", 0, 0, 0, 66, 0, 0, 0, 0, 55, 14, 135
"/home/francesco/Scrivania/UniPD-IdS-HW2/project/tribuo-4.0.2/Regression/RegressionTree/src/main/java/org/tribuo/regression/rtree/CARTRegressionTrainer.java", "Java", 0, 0, 0, 126, 0, 0, 0, 0, 50, 22, 198
"/home/francesco/Scrivania/UniPD-IdS-HW2/project/tribuo-4.0.2/Regression/RegressionTree/src/main/java/org/tribuo/regression/rtree/IndependentRegressionTreeModel.java", "Java", 0, 0, 0, 207, 0, 0, 0, 0, 27, 43, 277
"/home/francesco/Scrivania/UniPD-IdS-HW2/project/tribuo-4.0.2/Regression/RegressionTree/src/main/java/org/tribuo/regression/rtree/TrainTest.java", "Java", 0, 0, 0, 116, 0, 0, 0, 0, 24, 23, 163
"/home/francesco/Scrivania/UniPD-IdS-HW2/project/tribuo-4.0.2/Regression/RegressionTree/src/main/java/org/tribuo/regression/rtree/impl/InvertedFeature.java", "Java", 0, 0, 0, 158, 0, 0, 0, 0, 44, 24, 226
"/home/francesco/Scrivania/UniPD-IdS-HW2/project/tribuo-4.0.2/Regression/RegressionTree/src/main/java/org/tribuo/regression/rtree/impl/JointRegressorTrainingNode.java", "Java", 0, 0, 0, 258, 0, 0, 0, 0, 55, 37, 350
"/home/francesco/Scrivania/UniPD-IdS-HW2/project/tribuo-4.0.2/Regression/RegressionTree/src/main/java/org/tribuo/regression/rtree/impl/RegressorTrainingNode.java", "Java", 0, 0, 0, 223, 0, 0, 0, 0, 51, 38, 312
"/home/francesco/Scrivania/UniPD-IdS-HW2/project/tribuo-4.0.2/Regression/RegressionTree/src/main/java/org/tribuo/regression/rtree/impl/TreeFeature.java", "Java", 0, 0, 0, 114, 0, 0, 0, 0, 60, 23, 197
"/home/francesco/Scrivania/UniPD-IdS-HW2/project/tribuo-4.0.2/Regression/RegressionTree/src/main/java/org/tribuo/regression/rtree/impl/package-info.java", "Java", 0, 0, 0, 1, 0, 0, 0, 0, 18, 1, 20
"/home/francesco/Scrivania/UniPD-IdS-HW2/project/tribuo-4.0.2/Regression/RegressionTree/src/main/java/org/tribuo/regression/rtree/impurity/MeanAbsoluteError.java", "Java", 0, 0, 0, 74, 0, 0, 0, 0, 20, 16, 110
"/home/francesco/Scrivania/UniPD-IdS-HW2/project/tribuo-4.0.2/Regression/RegressionTree/src/main/java/org/tribuo/regression/rtree/impurity/MeanSquaredError.java", "Java", 0, 0, 0, 70, 0, 0, 0, 0, 20, 13, 103
"/home/francesco/Scrivania/UniPD-IdS-HW2/project/tribuo-4.0.2/Regression/RegressionTree/src/main/java/org/tribuo/regression/rtree/impurity/RegressorImpurity.java", "Java", 0, 0, 0, 31, 0, 0, 0, 0, 71, 14, 116
"/home/francesco/Scrivania/UniPD-IdS-HW2/project/tribuo-4.0.2/Regression/RegressionTree/src/main/java/org/tribuo/regression/rtree/impurity/package-info.java", "Java", 0, 0, 0, 1, 0, 0, 0, 0, 18, 1, 20
"/home/francesco/Scrivania/UniPD-IdS-HW2/project/tribuo-4.0.2/Regression/RegressionTree/src/main/java/org/tribuo/regression/rtree/package-info.java", "Java", 0, 0, 0, 1, 0, 0, 0, 0, 22, 1, 24
"/home/francesco/Scrivania/UniPD-IdS-HW2/project/tribuo-4.0.2/Regression/RegressionTree/src/test/java/org/tribuo/regression/rtree/TestCARTJointRegressionTrainer.java", "Java", 0, 0, 0, 86, 0, 0, 0, 0, 15, 17, 118
"/home/francesco/Scrivania/UniPD-IdS-HW2/project/tribuo-4.0.2/Regression/RegressionTree/src/test/java/org/tribuo/regression/rtree/TestCARTRegressionTrainer.java", "Java", 0, 0, 0, 82, 0, 0, 0, 0, 15, 17, 114
"/home/francesco/Scrivania/UniPD-IdS-HW2/project/tribuo-4.0.2/Regression/RegressionTree/src/test/java/org/tribuo/regression/rtree/TestRegressionEnsembles.java", "Java", 0, 0, 0, 91, 0, 0, 0, 0, 15, 19, 125
"/home/francesco/Scrivania/UniPD-IdS-HW2/project/tribuo-4.0.2/Regression/SGD/configs/linear-regression-example.xml", "XML", 16, 0, 0, 0, 0, 0, 0, 0, 19, 6, 41
"/home/francesco/Scrivania/UniPD-IdS-HW2/project/tribuo-4.0.2/Regression/SGD/pom.xml", "XML", 83, 0, 0, 0, 0, 0, 0, 0, 16, 4, 103
"/home/francesco/Scrivania/UniPD-IdS-HW2/project/tribuo-4.0.2/Regression/SGD/src/main/java/org/tribuo/regression/sgd/RegressionObjective.java", "Java", 0, 0, 0, 10, 0, 0, 0, 0, 24, 6, 40
"/home/francesco/Scrivania/UniPD-IdS-HW2/project/tribuo-4.0.2/Regression/SGD/src/main/java/org/tribuo/regression/sgd/TrainTest.java", "Java", 0, 0, 0, 95, 0, 0, 0, 0, 25, 21, 141
"/home/francesco/Scrivania/UniPD-IdS-HW2/project/tribuo-4.0.2/Regression/SGD/src/main/java/org/tribuo/regression/sgd/Util.java", "Java", 0, 0, 0, 39, 0, 0, 0, 0, 42, 6, 87
"/home/francesco/Scrivania/UniPD-IdS-HW2/project/tribuo-4.0.2/Regression/SGD/src/main/java/org/tribuo/regression/sgd/linear/LinearSGDModel.java", "Java", 0, 0, 0, 114, 0, 0, 0, 0, 29, 21, 164
"/home/francesco/Scrivania/UniPD-IdS-HW2/project/tribuo-4.0.2/Regression/SGD/src/main/java/org/tribuo/regression/sgd/linear/LinearSGDTrainer.java", "Java", 0, 0, 0, 175, 0, 0, 0, 0, 63, 31, 269
"/home/francesco/Scrivania/UniPD-IdS-HW2/project/tribuo-4.0.2/Regression/SGD/src/main/java/org/tribuo/regression/sgd/linear/package-info.java", "Java", 0, 0, 0, 1, 0, 0, 0, 0, 18, 1, 20
"/home/francesco/Scrivania/UniPD-IdS-HW2/project/tribuo-4.0.2/Regression/SGD/src/main/java/org/tribuo/regression/sgd/objectives/AbsoluteLoss.java", "Java", 0, 0, 0, 26, 0, 0, 0, 0, 18, 7, 51
"/home/francesco/Scrivania/UniPD-IdS-HW2/project/tribuo-4.0.2/Regression/SGD/src/main/java/org/tribuo/regression/sgd/objectives/Huber.java", "Java", 0, 0, 0, 48, 0, 0, 0, 0, 21, 14, 83
"/home/francesco/Scrivania/UniPD-IdS-HW2/project/tribuo-4.0.2/Regression/SGD/src/main/java/org/tribuo/regression/sgd/objectives/SquaredLoss.java", "Java", 0, 0, 0, 23, 0, 0, 0, 0, 18, 7, 48
"/home/francesco/Scrivania/UniPD-IdS-HW2/project/tribuo-4.0.2/Regression/SGD/src/main/java/org/tribuo/regression/sgd/objectives/package-info.java", "Java", 0, 0, 0, 1, 0, 0, 0, 0, 18, 1, 20
"/home/francesco/Scrivania/UniPD-IdS-HW2/project/tribuo-4.0.2/Regression/SGD/src/main/java/org/tribuo/regression/sgd/package-info.java", "Java", 0, 0, 0, 1, 0, 0, 0, 0, 18, 1, 20
"/home/francesco/Scrivania/UniPD-IdS-HW2/project/tribuo-4.0.2/Regression/SGD/src/test/java/org/tribuo/regression/sgd/linear/TestSGDLinear.java", "Java", 0, 0, 0, 114, 0, 0, 0, 0, 18, 21, 153
"/home/francesco/Scrivania/UniPD-IdS-HW2/project/tribuo-4.0.2/Regression/SLM/configs/enet-example.xml", "XML", 11, 0, 0, 0, 0, 0, 0, 0, 19, 5, 35
"/home/francesco/Scrivania/UniPD-IdS-HW2/project/tribuo-4.0.2/Regression/SLM/configs/lars-example.xml", "XML", 6, 0, 0, 0, 0, 0, 0, 0, 19, 5, 30
"/home/francesco/Scrivania/UniPD-IdS-HW2/project/tribuo-4.0.2/Regression/SLM/pom.xml", "XML", 88, 0, 0, 0, 0, 0, 0, 0, 16, 4, 108
"/home/francesco/Scrivania/UniPD-IdS-HW2/project/tribuo-4.0.2/Regression/SLM/src/main/java/org/tribuo/regression/slm/ElasticNetCDTrainer.java", "Java", 0, 0, 0, 281, 0, 0, 0, 0, 41, 64, 386
"/home/francesco/Scrivania/UniPD-IdS-HW2/project/tribuo-4.0.2/Regression/SLM/src/main/java/org/tribuo/regression/slm/LARSLassoTrainer.java", "Java", 0, 0, 0, 64, 0, 0, 0, 0, 57, 23, 144
"/home/francesco/Scrivania/UniPD-IdS-HW2/project/tribuo-4.0.2/Regression/SLM/src/main/java/org/tribuo/regression/slm/LARSTrainer.java", "Java", 0, 0, 0, 51, 0, 0, 0, 0, 34, 20, 105
"/home/francesco/Scrivania/UniPD-IdS-HW2/project/tribuo-4.0.2/Regression/SLM/src/main/java/org/tribuo/regression/slm/SLMTrainer.java", "Java", 0, 0, 0, 268, 0, 0, 0, 0, 96, 62, 426
"/home/francesco/Scrivania/UniPD-IdS-HW2/project/tribuo-4.0.2/Regression/SLM/src/main/java/org/tribuo/regression/slm/SparseLinearModel.java", "Java", 0, 0, 0, 144, 0, 0, 0, 0, 31, 28, 203
"/home/francesco/Scrivania/UniPD-IdS-HW2/project/tribuo-4.0.2/Regression/SLM/src/main/java/org/tribuo/regression/slm/TrainTest.java", "Java", 0, 0, 0, 101, 0, 0, 0, 0, 24, 18, 143
"/home/francesco/Scrivania/UniPD-IdS-HW2/project/tribuo-4.0.2/Regression/SLM/src/main/java/org/tribuo/regression/slm/package-info.java", "Java", 0, 0, 0, 1, 0, 0, 0, 0, 18, 1, 20
"/home/francesco/Scrivania/UniPD-IdS-HW2/project/tribuo-4.0.2/Regression/SLM/src/test/java/org/tribuo/regression/slm/TestSLM.java", "Java", 0, 0, 0, 99, 0, 0, 0, 0, 16, 18, 133
"/home/francesco/Scrivania/UniPD-IdS-HW2/project/tribuo-4.0.2/Regression/XGBoost/configs/xgboost-example.xml", "XML", 13, 0, 0, 0, 0, 0, 0, 0, 19, 4, 36
"/home/francesco/Scrivania/UniPD-IdS-HW2/project/tribuo-4.0.2/Regression/XGBoost/pom.xml", "XML", 87, 0, 0, 0, 0, 0, 0, 0, 16, 3, 106
"/home/francesco/Scrivania/UniPD-IdS-HW2/project/tribuo-4.0.2/Regression/XGBoost/src/main/java/org/tribuo/regression/xgboost/TrainTest.java", "Java", 0, 0, 0, 90, 0, 0, 0, 0, 25, 18, 133
"/home/francesco/Scrivania/UniPD-IdS-HW2/project/tribuo-4.0.2/Regression/XGBoost/src/main/java/org/tribuo/regression/xgboost/XGBoostOptions.java", "Java", 0, 0, 0, 36, 0, 0, 0, 0, 22, 5, 63
"/home/francesco/Scrivania/UniPD-IdS-HW2/project/tribuo-4.0.2/Regression/XGBoost/src/main/java/org/tribuo/regression/xgboost/XGBoostRegressionConverter.java", "Java", 0, 0, 0, 47, 0, 0, 0, 0, 18, 9, 74
"/home/francesco/Scrivania/UniPD-IdS-HW2/project/tribuo-4.0.2/Regression/XGBoost/src/main/java/org/tribuo/regression/xgboost/XGBoostRegressionTrainer.java", "Java", 0, 0, 0, 104, 0, 0, 0, 0, 91, 24, 219
"/home/francesco/Scrivania/UniPD-IdS-HW2/project/tribuo-4.0.2/Regression/XGBoost/src/main/java/org/tribuo/regression/xgboost/package-info.java", "Java", 0, 0, 0, 1, 0, 0, 0, 0, 22, 1, 24
"/home/francesco/Scrivania/UniPD-IdS-HW2/project/tribuo-4.0.2/Regression/XGBoost/src/test/java/org/tribuo/regression/xgboost/TestXGBoost.java", "Java", 0, 0, 0, 56, 0, 0, 0, 0, 15, 14, 85
"/home/francesco/Scrivania/UniPD-IdS-HW2/project/tribuo-4.0.2/Regression/pom.xml", "XML", 93, 0, 0, 0, 0, 0, 0, 0, 15, 4, 112
"/home/francesco/Scrivania/UniPD-IdS-HW2/project/tribuo-4.0.2/SECURITY.md", "Markdown", 0, 9, 0, 0, 0, 0, 0, 0, 0, 9, 18
"/home/francesco/Scrivania/UniPD-IdS-HW2/project/tribuo-4.0.2/Util/InformationTheory/pom.xml", "XML", 50, 0, 0, 0, 0, 0, 0, 0, 15, 4, 69
"/home/francesco/Scrivania/UniPD-IdS-HW2/project/tribuo-4.0.2/Util/InformationTheory/src/main/java/org/tribuo/util/infotheory/InformationTheory.java", "Java", 0, 0, 0, 286, 0, 0, 0, 0, 214, 69, 569
"/home/francesco/Scrivania/UniPD-IdS-HW2/project/tribuo-4.0.2/Util/InformationTheory/src/main/java/org/tribuo/util/infotheory/WeightedInformationTheory.java", "Java", 0, 0, 0, 326, 0, 0, 0, 0, 116, 69, 511
"/home/francesco/Scrivania/UniPD-IdS-HW2/project/tribuo-4.0.2/Util/InformationTheory/src/main/java/org/tribuo/util/infotheory/example/InformationTheoryDemo.java", "Java", 0, 0, 0, 132, 0, 0, 0, 0, 41, 35, 208
"/home/francesco/Scrivania/UniPD-IdS-HW2/project/tribuo-4.0.2/Util/InformationTheory/src/main/java/org/tribuo/util/infotheory/example/package-info.java", "Java", 0, 0, 0, 1, 0, 0, 0, 0, 19, 1, 21
"/home/francesco/Scrivania/UniPD-IdS-HW2/project/tribuo-4.0.2/Util/InformationTheory/src/main/java/org/tribuo/util/infotheory/impl/CachedPair.java", "Java", 0, 0, 0, 35, 0, 0, 0, 0, 36, 12, 83
"/home/francesco/Scrivania/UniPD-IdS-HW2/project/tribuo-4.0.2/Util/InformationTheory/src/main/java/org/tribuo/util/infotheory/impl/CachedTriple.java", "Java", 0, 0, 0, 96, 0, 0, 0, 0, 34, 24, 154
"/home/francesco/Scrivania/UniPD-IdS-HW2/project/tribuo-4.0.2/Util/InformationTheory/src/main/java/org/tribuo/util/infotheory/impl/PairDistribution.java", "Java", 0, 0, 0, 76, 0, 0, 0, 0, 29, 26, 131
"/home/francesco/Scrivania/UniPD-IdS-HW2/project/tribuo-4.0.2/Util/InformationTheory/src/main/java/org/tribuo/util/infotheory/impl/Row.java", "Java", 0, 0, 0, 47, 0, 0, 0, 0, 23, 8, 78
"/home/francesco/Scrivania/UniPD-IdS-HW2/project/tribuo-4.0.2/Util/InformationTheory/src/main/java/org/tribuo/util/infotheory/impl/RowList.java", "Java", 0, 0, 0, 249, 0, 0, 0, 0, 88, 41, 378
"/home/francesco/Scrivania/UniPD-IdS-HW2/project/tribuo-4.0.2/Util/InformationTheory/src/main/java/org/tribuo/util/infotheory/impl/TripleDistribution.java", "Java", 0, 0, 0, 140, 0, 0, 0, 0, 22, 33, 195
"/home/francesco/Scrivania/UniPD-IdS-HW2/project/tribuo-4.0.2/Util/InformationTheory/src/main/java/org/tribuo/util/infotheory/impl/WeightCountTuple.java", "Java", 0, 0, 0, 31, 0, 0, 0, 0, 18, 9, 58
"/home/francesco/Scrivania/UniPD-IdS-HW2/project/tribuo-4.0.2/Util/InformationTheory/src/main/java/org/tribuo/util/infotheory/impl/WeightedPairDistribution.java", "Java", 0, 0, 0, 87, 0, 0, 0, 0, 39, 29, 155
"/home/francesco/Scrivania/UniPD-IdS-HW2/project/tribuo-4.0.2/Util/InformationTheory/src/main/java/org/tribuo/util/infotheory/impl/WeightedTripleDistribution.java", "Java", 0, 0, 0, 147, 0, 0, 0, 0, 22, 41, 210
"/home/francesco/Scrivania/UniPD-IdS-HW2/project/tribuo-4.0.2/Util/InformationTheory/src/main/java/org/tribuo/util/infotheory/impl/package-info.java", "Java", 0, 0, 0, 1, 0, 0, 0, 0, 19, 1, 21
"/home/francesco/Scrivania/UniPD-IdS-HW2/project/tribuo-4.0.2/Util/InformationTheory/src/main/java/org/tribuo/util/infotheory/package-info.java", "Java", 0, 0, 0, 1, 0, 0, 0, 0, 18, 1, 20
"/home/francesco/Scrivania/UniPD-IdS-HW2/project/tribuo-4.0.2/Util/Tokenization/pom.xml", "XML", 46, 0, 0, 0, 0, 0, 0, 0, 15, 3, 64
"/home/francesco/Scrivania/UniPD-IdS-HW2/project/tribuo-4.0.2/Util/Tokenization/src/main/java/org/tribuo/util/tokens/Token.java", "Java", 0, 0, 0, 29, 0, 0, 0, 0, 47, 10, 86
"/home/francesco/Scrivania/UniPD-IdS-HW2/project/tribuo-4.0.2/Util/Tokenization/src/main/java/org/tribuo/util/tokens/TokenizationException.java", "Java", 0, 0, 0, 13, 0, 0, 0, 0, 18, 7, 38
"/home/francesco/Scrivania/UniPD-IdS-HW2/project/tribuo-4.0.2/Util/Tokenization/src/main/java/org/tribuo/util/tokens/Tokenizer.java", "Java", 0, 0, 0, 55, 0, 0, 0, 0, 101, 17, 173
"/home/francesco/Scrivania/UniPD-IdS-HW2/project/tribuo-4.0.2/Util/Tokenization/src/main/java/org/tribuo/util/tokens/impl/BreakIteratorTokenizer.java", "Java", 0, 0, 0, 116, 0, 0, 0, 0, 28, 27, 171
"/home/francesco/Scrivania/UniPD-IdS-HW2/project/tribuo-4.0.2/Util/Tokenization/src/main/java/org/tribuo/util/tokens/impl/NonTokenizer.java", "Java", 0, 0, 0, 73, 0, 0, 0, 0, 20, 16, 109
"/home/francesco/Scrivania/UniPD-IdS-HW2/project/tribuo-4.0.2/Util/Tokenization/src/main/java/org/tribuo/util/tokens/impl/ShapeTokenizer.java", "Java", 0, 0, 0, 129, 0, 0, 0, 0, 45, 30, 204
"/home/francesco/Scrivania/UniPD-IdS-HW2/project/tribuo-4.0.2/Util/Tokenization/src/main/java/org/tribuo/util/tokens/impl/SplitCharactersTokenizer.java", "Java", 0, 0, 0, 147, 0, 0, 0, 0, 75, 34, 256
"/home/francesco/Scrivania/UniPD-IdS-HW2/project/tribuo-4.0.2/Util/Tokenization/src/main/java/org/tribuo/util/tokens/impl/SplitPatternTokenizer.java", "Java", 0, 0, 0, 118, 0, 0, 0, 0, 51, 27, 196
"/home/francesco/Scrivania/UniPD-IdS-HW2/project/tribuo-4.0.2/Util/Tokenization/src/main/java/org/tribuo/util/tokens/impl/package-info.java", "Java", 0, 0, 0, 1, 0, 0, 0, 0, 18, 1, 20
"/home/francesco/Scrivania/UniPD-IdS-HW2/project/tribuo-4.0.2/Util/Tokenization/src/main/java/org/tribuo/util/tokens/options/BreakIteratorTokenizerOptions.java", "Java", 0, 0, 0, 13, 0, 0, 0, 0, 18, 7, 38
"/home/francesco/Scrivania/UniPD-IdS-HW2/project/tribuo-4.0.2/Util/Tokenization/src/main/java/org/tribuo/util/tokens/options/CoreTokenizerOptions.java", "Java", 0, 0, 0, 46, 0, 0, 0, 0, 18, 9, 73
"/home/francesco/Scrivania/UniPD-IdS-HW2/project/tribuo-4.0.2/Util/Tokenization/src/main/java/org/tribuo/util/tokens/options/SplitCharactersTokenizerOptions.java", "Java", 0, 0, 0, 15, 0, 0, 0, 0, 18, 8, 41
"/home/francesco/Scrivania/UniPD-IdS-HW2/project/tribuo-4.0.2/Util/Tokenization/src/main/java/org/tribuo/util/tokens/options/SplitPatternTokenizerOptions.java", "Java", 0, 0, 0, 12, 0, 0, 0, 0, 18, 6, 36
"/home/francesco/Scrivania/UniPD-IdS-HW2/project/tribuo-4.0.2/Util/Tokenization/src/main/java/org/tribuo/util/tokens/options/TokenizerOptions.java", "Java", 0, 0, 0, 6, 0, 0, 0, 0, 22, 6, 34
"/home/francesco/Scrivania/UniPD-IdS-HW2/project/tribuo-4.0.2/Util/Tokenization/src/main/java/org/tribuo/util/tokens/options/package-info.java", "Java", 0, 0, 0, 1, 0, 0, 0, 0, 19, 1, 21
"/home/francesco/Scrivania/UniPD-IdS-HW2/project/tribuo-4.0.2/Util/Tokenization/src/main/java/org/tribuo/util/tokens/package-info.java", "Java", 0, 0, 0, 1, 0, 0, 0, 0, 20, 1, 22
"/home/francesco/Scrivania/UniPD-IdS-HW2/project/tribuo-4.0.2/Util/Tokenization/src/main/java/org/tribuo/util/tokens/universal/Range.java", "Java", 0, 0, 0, 74, 0, 0, 0, 0, 18, 14, 106
"/home/francesco/Scrivania/UniPD-IdS-HW2/project/tribuo-4.0.2/Util/Tokenization/src/main/java/org/tribuo/util/tokens/universal/UniversalTokenizer.java", "Java", 0, 0, 0, 401, 0, 0, 0, 0, 198, 60, 659
"/home/francesco/Scrivania/UniPD-IdS-HW2/project/tribuo-4.0.2/Util/Tokenization/src/test/java/org/tribuo/util/tokens/TokenizerTestBase.java", "Java", 0, 0, 0, 71, 0, 0, 0, 0, 18, 19, 108
"/home/francesco/Scrivania/UniPD-IdS-HW2/project/tribuo-4.0.2/Util/Tokenization/src/test/java/org/tribuo/util/tokens/TokenizerTestWrapper.java", "Java", 0, 0, 0, 33, 0, 0, 0, 0, 15, 9, 57
"/home/francesco/Scrivania/UniPD-IdS-HW2/project/tribuo-4.0.2/Util/Tokenization/src/test/java/org/tribuo/util/tokens/impl/BreakIteratorTokenizerTest.java", "Java", 0, 0, 0, 39, 0, 0, 0, 0, 18, 11, 68
"/home/francesco/Scrivania/UniPD-IdS-HW2/project/tribuo-4.0.2/Util/Tokenization/src/test/java/org/tribuo/util/tokens/impl/NonTokenizerTest.java", "Java", 0, 0, 0, 18, 0, 0, 0, 0, 15, 6, 39
"/home/francesco/Scrivania/UniPD-IdS-HW2/project/tribuo-4.0.2/Util/Tokenization/src/test/java/org/tribuo/util/tokens/impl/ShapeTokenizerTest.java", "Java", 0, 0, 0, 31, 0, 0, 0, 0, 15, 6, 52
"/home/francesco/Scrivania/UniPD-IdS-HW2/project/tribuo-4.0.2/Util/Tokenization/src/test/java/org/tribuo/util/tokens/impl/SplitCharactersTokenizerTest.java", "Java", 0, 0, 0, 77, 0, 0, 0, 0, 21, 21, 119
"/home/francesco/Scrivania/UniPD-IdS-HW2/project/tribuo-4.0.2/Util/Tokenization/src/test/java/org/tribuo/util/tokens/impl/SplitPatternTokenizerTest.java", "Java", 0, 0, 0, 50, 0, 0, 0, 0, 15, 10, 75
"/home/francesco/Scrivania/UniPD-IdS-HW2/project/tribuo-4.0.2/Util/Tokenization/src/test/java/org/tribuo/util/tokens/impl/TokenizerSerializationTest.java", "Java", 0, 0, 0, 53, 0, 0, 0, 0, 21, 11, 85
"/home/francesco/Scrivania/UniPD-IdS-HW2/project/tribuo-4.0.2/Util/Tokenization/src/test/java/org/tribuo/util/tokens/impl/UniversalTokenizerTest.java", "Java", 0, 0, 0, 69, 0, 0, 0, 0, 17, 13, 99
"/home/francesco/Scrivania/UniPD-IdS-HW2/project/tribuo-4.0.2/Util/Tokenization/src/test/java/org/tribuo/util/tokens/options/CoreTokenizerOptionsTest.java", "Java", 0, 0, 0, 86, 0, 0, 0, 0, 15, 21, 122
"/home/francesco/Scrivania/UniPD-IdS-HW2/project/tribuo-4.0.2/Util/pom.xml", "XML", 73, 0, 0, 0, 0, 0, 0, 0, 15, 4, 92
"/home/francesco/Scrivania/UniPD-IdS-HW2/project/tribuo-4.0.2/distribution/pom.xml", "XML", 195, 0, 0, 0, 0, 0, 0, 0, 15, 5, 215
"/home/francesco/Scrivania/UniPD-IdS-HW2/project/tribuo-4.0.2/docs/Architecture.md", "Markdown", 0, 361, 0, 0, 0, 0, 0, 0, 1, 56, 418
"/home/francesco/Scrivania/UniPD-IdS-HW2/project/tribuo-4.0.2/docs/FAQs.md", "Markdown", 0, 178, 0, 0, 0, 0, 0, 0, 0, 40, 218
"/home/francesco/Scrivania/UniPD-IdS-HW2/project/tribuo-4.0.2/docs/HelperPrograms.md", "Markdown", 0, 152, 0, 0, 0, 0, 0, 0, 0, 44, 196
"/home/francesco/Scrivania/UniPD-IdS-HW2/project/tribuo-4.0.2/docs/Internals.md", "Markdown", 0, 148, 0, 0, 0, 0, 0, 0, 0, 18, 166
